Title,Brand,Screen_Size,Ram,Rating,Disk_size,Price_dollar,Price_npr
"MSI GF63 Thin 9SC-066 15.6"" Gaming Laptop, Thin Bezel, Intel Core i7-9750H, NVIDIA GeForce GTX1650, 16GB, 512GB NVMe SSD",MSI,15.6,16.0,4.5,1024000.0,949.0,125941.79000000001
"MSI GE75 Raider- 10SF-286 17.3"" 240Hz 3ms Gaming Laptop Intel Core i7-10875H RTX2070 16GB 512GB NVMe SSD Win10 VR Ready, 17-30.99 inches (GE75 Raider 10SF-286)",MSI,17.3,64.0,4.2,512.0,1999.97,265416.0187
"MSI Modern 14 Beige Mousse 14"" Ultra Thin and Light Professional Laptop Intel Core i5-1155G7 Iris Xe 8GB 512GB NVMe SSD Win10 (B11MO-857)",MSI,14.0,8.0,2.0,512.0,766.99,101787.24290000001
"MSI Creator 17 17.3"" UHD HDR1000 Mini LED Creator Laptop Intel Core i7-11800H RTX3070 16GB 1TB NVMe SSD Win10PRO VR Ready (B11UG-239)",MSI,17.3,16.0,0.0,1024.0,2999.0,397997.29000000004
MSI 2022 M16 Creator 16in QHD+ (2560x1600) Laptop 12th Intel i7-12700H 14 cores 32GB DDR4 1TB SSD NVIDIA GeForce RTX 3060 6GB WiFi AX HDMI Backlit KB Wevcam Hi-Res Audio Win 10 Pro w/TLG USB,MSI,15.6,32.0,0.0,1024.0,1849.99,245512.1729
"2022 MSI Vector GP76 12UHSO-877 (i7-12650H, 64GB RAM, 4TB Platinum P41 NVMe SSD, RTX 3080Ti 16GB, 17.3"" FHD 360Hz 3ms, Windows 11) Gaming Laptop",EXCaliberPC,17.3,64.0,0.0,4096.0,3695.0,490363.45
"MSI Katana GF66 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i7-11800H RTX3050TI 16GB 1TBNVMe SSD Win10",MSI,15.6,4.0,4.8,1024.0,1599.0,212203.29
"MSI GF65 Thin 10UE-091 15.6"" 144Hz 3ms Gaming Laptop Intel Core i7-10750H RTX3060 8GB 512GB NVMe SSD Win10",MSI,15.6,8.0,4.2,512.0,1124.49,149231.06790000002
"MSI GE66 Raider Gaming Laptop: 15.6"" 240Hz Display, Intel Core i7-10750H, NVIDIA GeForce RTX 2070 Super, 32GB RAM, 1TB NVMe SSD, Win10, Black (10SFS-670)",MSI,15.6,32.0,4.2,1024.0,1999.99,265418.6729
"MSI Katana GF66 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i5-11400H RTX3050 8GB 512GBNVMe SSD Win11 - Black (11UC-1091)",MSI,15.6,8.0,0.0,512.0,1048.99,139211.4629
"MSI Summit E14 Evo 14.0"" FHD+ Ultra Thin Professional Laptop: Intel Core i5-1240P Iris Xe 16GB LPDDR5 512GB NVMe SSD, USB Type-C w/ PD Charging, Thunderbolt 4, TPM 2.0, Win 11 Pro: Ink Black A12M-026",MSI,14.0,16.0,0.0,512.0,1099.0,145848.29
MSI Crosshair 17 Gaming Laptop 17.3” FHD IPS 144Hz (72% NTSC) 11th Generation Intel Octa-core i7-11800H 32GB RAM 1TB SSD GeForce RTX 3050 Ti 4GB USB-C Backlit Keyboard Win10 + HDMI Cable,MSI,17.3,32.0,4.7,1024.0,1999.0,265287.29000000004
"2022 MSI Creator Z17 A12UHT-048 (i9-12900H, 64GB RAM, 2TB NVMe SSD, RTX 3080 8GB, 17"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop",EXCaliberPC,17.0,64.0,0.0,2048.0,4399.0,583791.29
"2022 MSI Raider GE76 12UH-655 (i9-12900HK, 32GB RAM, 2TB NVMe SSD, RTX 3080 8GB, 17.3"" 144Hz FHD, Windows 11 Pro) Gaming Laptop",EXCaliberPC,17.3,32.0,5.0,2048.0,3449.0,457716.79000000004
"MSI Summit E14 Evo 14.0"" FHD+ Ultra Thin Professional Laptop: Intel Core i7-1260P Iris Xe 16GB LPDDR5 512GB NVMe SSD, USB Type-C w/ PD Charging, Thunderbolt 4, TPM 2.0, Win 11 Pro: Ink Black A12M-025",MSI,14.0,16.0,0.0,512.0,1199.0,159119.29
"MSI Pulse GL66 15.6"" QHD 165Hz Gaming Laptop Intel Core i9-12900H RTX3070 16GB DDR5 1TB NVMe SSD Win11 - Black (12UGOK-825)",MSI,15.6,16.0,4.0,1024.0,1685.25,223649.52750000003
"MSI GS76 Stealth Gaming Laptop: 17.3"" 240Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB, 512GB SSD, Thunderbolt 4, WiFi 6, Win10, Black (11UE-221)",MSI,17.3,16.0,4.0,512.0,1704.96,226265.2416
"MSI WS76 Workstation Laptop: 17.3"" 144Hz FHD 1080p, Intel Core i9-11900H, NVIDIA Quadro RTX A5000 , 64GB, 1TB SSD, Thunderbolt 4, WiFi 6E, TPM2.0 Fingerprint, Win10 PRO, Black (11UM-468)",MSI,17.3,64.0,5.0,1024.0,4202.94,557772.1674
"MSI Stealth 15M Gaming Laptop: 15.6"" 144Hz Display, Intel Core i7-1185G7, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB NVMe SSD, Win10, Black (A11SEK-210)",MSI,15.6,16.0,3.3,512.0,1099.99,145979.6729
"MSI GE66 Raider 15.6"" UHD 4K Anti-Glare Thin Bezel Display, Intel Core i9-11980HK, NVIDIA GeForce RTX3080, 32GB, 2TB NVMe SSD, Win10, Titanium Blue (11UH-227)",MSI,15.6,32.0,3.9,2048.0,3634.96,482395.54160000006
"MSI GL75 9SEK-056 17.3"" FHD 120Hz Gaming Laptop, Intel Core i7-9750H, NVIDIA RTX 2060, 16GB, 512GB Nvme SSD, Win 10",MSI,17.3,16.0,4.8,512.0,1249.99,165886.1729
"MSI Summit E13 Flip Evo Professional Laptop: 13"" IPS-Level Touch Screen, Intel core i7-1185G7, Iris Xe, 16GB RAM, 512GB NVMe SSD, Win10 Home, Ink Black (A11MT-023)",MSI,13.4,16.0,3.3,512.0,999.97,132706.01870000002
"MSI Prestige 14 Evo Professional Laptop: 14"" FHD Ultra-Thin Bezel Display, Intel Core i7-1185G7, Intel Iris Xe, 16GB RAM, 512GB NVMe SSD, Thunderbolt 4, Win10 Home, Intel Evo, Carbon Gray (A11M-220)",MSI,14.0,16.0,4.3,512.0,949.99,126073.1729
"EXCaliberPC 2022 MSI Vector GP66 12UHSO-673 (i9-12900H, 32GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop",EXCaliberPC,15.6,32.0,5.0,1024.0,2599.0,344913.29000000004
"MSI Creator Z16P 16"" Professional Creator Laptop: Intel Core i7-12700H RTX 3080 32GB DDR5 1TB NVMe SSD, QHD+ 165hz 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray B12UHT-041",MSI,16.0,32.0,0.0,1024.0,2999.0,397997.29000000004
"MSI Modern 15A Thin and Light Daily Laptop: 15.6"" FHD 1080p, Intel Core i5-1155G7, Intel Iris Xe, 8GB, 512GB SSD, Win10, Carbon Gray (A11MU-654)",MSI,15.6,8.0,4.7,512.0,801.43,106357.7753
"MSI 2022 GF65 Thin 15.6"" FHD 144Hz Gaming Laptop Intel 6-Core i5-10500H NVIDIA GeForce RTX 3060 6GB GDDR6 32GB DDR4 1TB NVMe SSD 4k HDMI USB-C WiFi AX RJ-45 Backlit Windows 11 Pro w/ RE 32GB USB",MSI,15.6,32.0,3.8,1024.0,1399.99,185792.6729
"MSI Pulse GL76 17.3"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3060 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UEK-052",MSI,17.3,16.0,5.0,512.0,1449.0,192296.79
"MSI 15.6"" FHD 144Hz Gaming Laptop, Intel Core i5-11400H Processor, NVIDIA GeForce RTX 3050, 16GB DDR4 RAM, 256GB PCIe SSD, WiFi, Webcam, Backlit Keyboard, Windows 11 Home, Black",MSI,15.6,16.0,5.0,256.0,799.0,106035.29000000001
"MSI GF65 Thin 10UE Gaming Laptop: 15.6"" 144hz IPS-Level Screen, Intel 10th Gen i5-10500H, NVIDIA GeForce RTX3060, 512GB SSD, 8GB Memory, Black",MSI,15.6,8.0,4.3,512.0,1199.0,159119.29
"MSI GS66 Stealth 15.6"" QHD 240Hz 2.5ms Ultra Thin and Light Gaming Laptop Intel Core i7-11800H RTX3080 16GB 1TB NVMe SSD Win10PRO VR Ready",MSI,15.6,16.0,3.6,1024.0,2499.99,331773.6729
"MSI GE76 Raider Gaming Laptop 17.3"" FHD IPS 144Hz 12th Gen Intel 14-core i9-12900H 16GB RAM 1TB SSD GeForce RTX 3060 6GB RGB Backlit Thunderbolt USB-C MiniDP Dynaudio Nahimic Win11 Black + HDMI Cable",MSI,17.3,16.0,5.0,1024.0,1749.99,232241.1729
"MSI Katana GF66 15.6"" 244Hz FHD Gaming Laptop Intel Core i9-12900H RTX3070TI 16GB 1TBNVMe SSD Win11 - Black (12UGSOK-1046)",MSI,15.6,16.0,0.0,1024.0,1949.0,258651.79
"MSI - Sword 15.6"" Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3050ti - 512GB SSD -",MSI,15.6,8.0,4.8,512.0,1110.08,147318.7168
"EXCaliberPC 2022 MSI Prestige 14Evo A12M-011 (i7-1260P, 16GB RAM, 512GB NVMe SSD, Intel Iris Xe, 14"" FHD, Windows 11 Pro) Professional Laptop - Carbon Gray",EXCaliberPC,14.0,16.0,0.0,512.0,1299.0,172390.29
"EXCaliberPC 2022 MSI Summit E14Flip A12MT-017 (i5-1240P, 16GB RAM, 512GB NVMe SSD, Intel Iris Xe, 14"" QHD+ Touch, Windows 11 Pro) Professional Laptop",EXCaliberPC,14.0,16.0,0.0,512.0,1199.0,159119.29
"EXCaliberPC 2021 MSI WF76 11UI-647 (i7-11800H, 16GB RAM, 512GB NVMe SSD, Quadro T1200 4GB, 17.3"" FHD, Windows 11 Pro) Mobile Workstation Laptop",EXCaliberPC,17.3,16.0,0.0,512.0,1299.0,172390.29
"2022 ASUS ZenBook Pro 15 OLED UM535QE-XH91T Enthusiast (AMD Ryzen 9 5900HX, 16GB RAM, 1TB NVMe SSD, RTX 3050Ti 4GB, 15.6"" FHD, Windows 11 Pro) Touchscreen Laptop",EXCaliberPC,15.6,16.0,3.4,1024.0,1679.0,222820.09000000003
"MSI GF63 15.6"" 144 Hz Gaming Laptop Intel Core i5-11400H RTX 3050 16GB 512GB NVMe SSD Win11 (11UC-263)",MSI,15.6,16.0,4.4,512.0,902.91,119825.1861
"MSI GE76 Raider 17.3"" 144Hz - Intel Core i9-12900H - RTX3060 - 16GB - 1TB NVMe SSD Win11 - Blue - Gaming Laptop - Kuulpal USB Hub 2.0",MSI,17.3,16.0,0.0,1024.0,1659.0,220165.89
"MSI Creator Z16 Professional Laptop: 16"" QHD+ 16:10 120Hz Touch Display, Intel Core i9-11900H, NVIDIA GeForce RTX 3060, 32GB RAM, 2TB NVME SSD, Thunderbolt 4, Win10 PRO, Lunar Gray (A11UET-043)",MSI,16.0,32.0,4.0,2048.0,2222.86,294995.7506
"MSI 2022 GL76 Pulse 17.3"" 360 Hz FHD Gaming Laptop 12th Intel i7-12700H 14-Core 64GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX 3070 8GB RGB Backlit KB DTS Audio Windows 11 Pro WiFi 6 w/ RATZK 32GB USB",MSI,17.3,64.0,5.0,2048.0,2149.0,285193.79000000004
"Acer Aspire 5 A515-45-R74Z Slim Laptop | 15.6"" Full HD IPS | AMD Ryzen 5 5500U Hexa-Core Mobile Processor | AMD Radeon Graphics | 8GB DDR4 | 256GB NVMe SSD | WiFi 6 | Backlit KB | Windows 11 Home",Acer,15.6,8.0,4.5,256.0,484.0,64231.64000000001
"MSI GF63 Thin 11SC-693 15.6"" Gaming Laptop, Intel Core i5-11400H, NVIDIA GeForce GTX 1650, 8GB Memory, 256GB NVMe SSD, Windows 11",MSI,15.6,8.0,4.8,256.0,649.98,86258.84580000001
"VGKE B12 Detachable 2-in-1 Laptop Touchscreen Windows 11, Tablet 12.3"" with Keyboard, Intel Celeron J4125 2.7GHz, Quad Core, 8GB RAM, 256GB SSD, 3K FHD IPS 3000x2000, 2.4G+5G WiFi, Bluetooth, Type C",VGKE,12.3,8.0,4.2,256.0,359.99,47774.2729
"jumper Laptop 14 Inch Full HD 1080P Display,12GB RAM,256GB SSD,Intel Celeron 64-bit,Windows 11 Laptops Computer(with WiFi,USB3.0,Bluetooth 4.2,Mini HDMI) Gray",Jumper,14.0,12.0,3.7,256.0,349.99,46447.172900000005
"2022 MSI CreatorPro Z16P B12UKST-090 Pro Extreme (i9-12900H, 64GB RAM, 4TB NVMe SSD, RTX A3000 12GB, 16"" QHD+ 165Hz Touch, Windows 11 Pro) Content Creation Laptop",EXCaliberPC,16.0,64.0,0.0,4096.0,4695.0,623073.4500000001
"EXCaliberPC 2021 MSI Creator Z16 A11UET-254 (i9-11900H, 32GB RAM, 2TB NVMe SSD, RTX 3060 6GB, 16"" QHD+ 120Hz, Windows 10 Pro) Content Creation Laptop",EXCaliberPC,16.0,32.0,0.0,2048.0,2699.0,358184.29000000004
"EXCaliberPC 2022 MSI Prestige 15 A12SC-011 (i5-1240P, 16GB RAM, 512GB NVMe SSD, GTX 1650 4GB, 15.6"" FHD, Windows 11) Professional Laptop - Carbon Gray",EXCaliberPC,15.6,16.0,0.0,512.0,1099.0,145848.29
"2022 MSI Vector GP66 12UHSO-673 Pro Extreme (i9-12900H, 64GB RAM, 1TB NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 165Hz, Windows 11) Gaming Laptop",EXCaliberPC,15.6,64.0,5.0,1024.0,3419.0,453735.49000000005
"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel Core i3-1115G4 UMA 8GB 128GB NVMe SSD Win11 - Carbon Gray (B11MOU-1212)",MSI,14.0,8.0,0.0,128.0,438.0,58126.98
"MSI Modern 15 15.6"" Ultra Thin and Light Laptop AMD Ryzen 7-5700U UMA 8GB 512GB NVMe SSD Win10 - Carbon Gray (A5M-221)",MSI,15.6,8.0,4.5,512.0,735.99,97673.2329
"MSI Modern 15A Thin and Light Daily Laptop: 15.6"" FHD 1080p, Intel Core i5-10210U, UMA, 8GB, 512GB SSD, Win10, Black (A10M-656)",MSI,15.6,8.0,4.0,512.0,697.26,92533.37460000001
"MSI Rainbow 6 Special EdiTion Crosshair15 15.6"" QHD 165Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 1TB NVMe SSD, Type-C USB 3.2, Cooler Boost 5, Win11 Home: Multi-Color Gradient B12UGZ-050",MSI,15.6,16.0,4.0,1024.0,2149.0,285193.79000000004
"MSI GF75 Thin Gaming Laptop, 17.3"" FHD 120Hz IPS Screen,Intel Core i5-10300H Processor Up to 4.50 GHz, NVIDIA GTX 1650 Graphics, 8GB RAM,512GB PCIe SSD, Webcam,Wireless-AC,Bluetooth,Win10 Home,Black",MSI,17.3,8.0,4.6,512.0,749.0,99399.79000000001
"MSI Summit E16 FLIP EVO 16"" QHD+ Touch Ultra Thin 2-in-1 Professional Laptop Intel Core i5-1155G7 IRIS XE 16GB LPDDR4X 512GB NVMe SSD Win10Pro (A11MT-027)",MSI,16.0,16.0,5.0,512.0,1248.6,165701.706
"MSI Creator 15 Professional Laptop: 15.6"" UHD OLED 4K DCI-P3 100% Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3080, 16GB RAM, 1TB NVME SSD, Thunderbolt 4, Win10 PRO, Black (A11UH-492)",MSI,15.6,16.0,3.9,1024.0,1799.0,238745.29
"MSI Summit E16 FLIP 16"" QHD+ Touch Ultra Thin 2-in-1 Professional Laptop Intel Core i7-1195G7 RTX3050 16GB LPDDR4X 1TB NVMe SSD Win10Pro (A11UCT-019)",MSI,16.0,16.0,5.0,1024.0,1565.2,207717.692
"MSI Newest GF63 Thin 15.6"" FHD Gaming Laptop, 10th Gen Intel 4-Core i5-10300H up to 4.5GHz(Beat i7-7920HQ), NVIDIA GTX 1650 MaxQ, 16GB DDR4, 512GB NVMe SSD, Ethernet, WiFi 6, HDMI, USB-A&C, Win10",MSI,15.6,16.0,4.3,512.0,649.0,86128.79000000001
"2022 MSI Raider GE67HX 12UHS-069 (i9-12900HX, 64GB RAM, 4TB Platinum P41 NVMe SSD, RTX 3080Ti 16GB, 15.6"" QHD 240Hz, Windows 11 Pro) Gaming Laptop",EXCaliberPC,15.6,64.0,5.0,4096.0,4945.0,656250.9500000001
"EXCaliberPC 2022 ASUS ROG Zephyrus Duo 16 GX650RW-XS96 (AMD Ryzen 9 6900HX, 32GB RAM, 1TB NVMe SSD, RTX 3070Ti 8GB, 16"" QHD+ 165Hz, Windows 11 Pro) Gaming Laptop",EXCaliberPC,16.0,32.0,0.0,1024.0,3499.0,464352.29000000004
"HP Chromebook Laptop Student Business (2022 Model), 11.6"" HD Display, AMD A4-9120C (Up to 2.4GHz), 4GB RAM, 32GB eMMC, HD Webcam,WiFi 5, Bluetooth, Radeom R4 Graphics, Chrome OS +HubxcelAccessories",HP,11.6,4.0,4.5,32.0,179.0,23755.09
"2021 Newest HP 14 inch HD Laptop Computer, Intel Celeron N4000 up to 2.6 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi , Webcam, HDMI, Bluetooth, 1 Year Microsoft 365,Windows 10 S, Rose Pink + Hubxcel Cables",HP,14.0,4.0,4.2,64.0,299.0,39680.29
"2021 HP Stream 14"" HD Laptop Computer, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC, HD Audio, HD Webcam, Intel UHD Graphics 600, 1 Year Office, HDMI, Win 10 S, Rose Gold, 128GB SnowBell USB Card",HP,14.0,4.0,4.2,64.0,269.0,35698.990000000005
"2020 HP 14 inch HD Laptop, Intel Celeron N4020 up to 2.8 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi 5, Webcam, HDMI, Windows 10 S /Legendary Accessories (Google Classroom or Zoom Compatible) (Rose Gold)",HP,14.0,4.0,4.5,64.0,319.99,42465.8729
"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",Acer,15.6,4.0,4.3,128.0,318.99,42333.1629
"Apple MacBook Pro M2 Chip (13-inch, 16GB RAM, 256GB SSD Storage) - Space Gray (2022 Model) - Z16R0005S",Apple,13.0,16.0,4.2,256.0,1416.45,187977.07950000002
"2021 HP Stream 14"" HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC Flash Memory, Intel UHD Graphics 600, 1-Year Office, Bluetooth, Win 10S, Rose Pink, 32GB SnowBell USB Card",HP,14.0,4.0,4.3,64.0,289.0,38353.19
"2021 Premium Acer Chromebook 15.6"" HD Laptop Light Computer, Intel Celeron N4000, 4GB RAM, 32GB eMMC, HD Webcam, Intel UHD Graphics 600, 12+ hours Battey, Sleeve, Bluetooth, Chrome OS,w/Marxsol Cables",Acer,15.6,4.0,4.6,4.0,229.0,30390.59
"Acer Aspire 3 Laptop Business Computer, 17.3"" HD+ IPS Display, 11th Gen Intel i3-1115G4 (up to 4.1GHz), 20GB DDR4 RAM, 512GB PCIe SSD, Intel UHD Graphics, Webcam, Bluetooth, Win 11, w/3in1 Accessories",Acer,17.3,20.0,4.6,512.0,519.0,68876.49
"2022 Newest Acer 311 Chromebook Laptop Student Business, MediaTek MT8183C 8-Core Processor,11.6"" HD Display, 4GB RAM, 32GB eMMC, Wi-Fi 5, Bluetooth 5, Upto 15 Hours Battery, Chrome OS +MarxsolCables",Acer,11.6,4.0,4.4,32.0,179.0,23755.09
"2022 Newest Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS, AMD Ryzen 3 3350U Quad-Core Processor, 8 GB DDR4 RAM, 256 GB SSD, Intel WiFi 6, Backlit KB, Fingerprint Reader, Amazon Alexa, Windows 11",Acer,15.6,8.0,4.3,256.0,449.99,59718.172900000005
"Acer 2022 Premium Chromebook 15.6"" HD Laptop Light Computer Laptop, Intel Celeron N4000 (Up to 2.6GHz), 4GB RAM, 32GB eMMC, HD Webcam, 12+ Hours Battery, Sleeve, Bluetooth, Chrome OS,w/HubxcelCables",Acer,15.6,4.0,4.3,32.0,229.0,30390.59
"2022 Acer Aspire 5 15.6"" FHD IPS Slim Laptop, AMD Ryzen 7 3700U(Beat i7-8565U, up to 4GHz), 16GB RAM, 512GB NVMe SSD, WiFi6, RJ-45, Backlit KB, Fingerprint Reader, Win 11 w/GM Accessories",Acer,15.6,16.0,3.0,512.0,629.0,83474.59000000001
"Panasonic Toughbook FZ-55 i7, Touch, 4G LTE, dGPS, FZ-55CA60CVM",Toughbook,14.0,16.0,2.1,512.0,3599.0,477623.29000000004
"Acer Newest Aspire 5 15.6"" FHD 1080P Laptop Computer, 11th Gen Intel Core i5-1135G7, 20GB DDR4 RAM 512GB SSD, Backlit KB Fingerprint Reader WiFi 6 Bluetooth HDMI Windows 11",Acer,15.6,8.0,4.5,512.0,599.0,79493.29000000001
"Acer Nitro 5 15.6"" FHD 144Hz Gaming Notebook, Intel Core i7-11800H Processor, NVIDIA GeForce RTX 3050 Ti, 4 Ports, Killer Wi-Fi, Backlit Keyboard, HDMI, Webcam, Win 11 Home (32GB RAM | 1TB SSD)",Acer,15.6,32.0,5.0,1024.0,1099.99,145979.6729
"Acer 2023 Aspire 5 17.3"" FHD Performance Laptop, Intel Core i7-1165G7(Up to 4.70GHz), 20GB RAM, 1TB NVMe SSD, Backlit Keyboard, Fingerprint, WiFi 6, Webcam, RJ45, HDMI, Win 11, w/ CUE Accessories",Acer,15.6,20.0,5.0,512.0,749.0,99399.79000000001
"Acer 2022 11.6"" Convertible Touchscreen Chromebook Laptop, AMD A-Series A6-9220C Processor, 4GB RAM, 32GB Flash Storage, AMD RadeonTM R5 Graphics, Chrome OS, Black, 128GB USB Card",Acer,11.6,4.0,5.0,32.0,169.0,22427.99
"ASUS VivoBook 15 F515 Laptop, 15.6"" FHD Display, Intel i3-1115G4 CPU, 8GB DDR4 RAM, 128GB SSD, Windows 11 Home in S Mode, Slate Grey, F515EA-AH34",ASUS,15.6,8.0,4.4,128.0,299.99,39811.672900000005
"2022 Newest Acer Aspire 5 Slim Laptop, 17.3"" HD+ IPS Display, Intel Core i3-1115G4 Processor (up tp 4.10 GHz), Bluetooth, Webcam, Windows 11 Home (16GB RAM | 1TB SSD)",Acer,17.3,16.0,4.7,1024.0,599.99,79624.6729
"Toughbook Panasonic FZ-55, Intel Core i5-8365U at 1.60GHz, 14.0 inch HD, 16GB, 512GB M.2 SSD, WiFi, HDMI, Bluetooth, No Webcam, Backlit Keyboard, Windows 10 Pro",Toughbook,14.0,16.0,0.0,512.0,2595.91,344503.2161
"Toughbook Panasonic FZ-55, Intel Core i7-8665U @1.9GHZ, 14.0"" HD LCD, Windows 10 Pro, Backlit Emissive Keyboard, 8GB, 512GB M.2 SSD, Infrared Hello Webcam",Toughbook,14.0,8.0,5.0,512.0,3019.99,400782.8729
"Acer Chromebook 314, 14"" HD (1366x768) Touch Laptop, Intel Celeron N4000 Processor up to 1.10 GHz, 4GB DDR4 RAM, 64GB SSD, Webcam, Bluetooth, WiFi, Chrome OS, Silver, EAT Cloth",Acer,14.0,4.0,5.0,64.0,234.0,31054.140000000003
"Acer Aspire Vero Business Laptop, 15.6"" FHD IPS 100% sRGB-Display, Intel Core i7-1195G7, Intel Iris Xe Graphics, Wi-Fi 6, Backlit Keyboard, Fingerprint, Vero-Sleeve, Win 11 (24GB DDR4, 1TB PCIe SSD)",Acer,15.6,24.0,5.0,1024.0,699.0,92764.29000000001
"Acer Swift 3 SF314-55-55UT Laptop, 14"" Full HD, 8th Gen Intel Core i5-8265U, 8GB DDR4, 256GB PCIe SSD, Gigabit WiFi, Back-Lit Keyboard, Windows 10",Acer,14.0,8.0,4.4,256.0,339.0,44988.69
"Acer 11.6"" Touchscreen Convertible Spin 311 Chromebook Laptop, 32GB Storage, Silver (CP311-3H-K23X)",Acer,11.6,32.0,4.5,32.0,129.99,17250.9729
"Acer 2022 Newest Aspire 3 Laptop, 17.3 inch HD Display, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, Intel UHD Graphics, Wi-Fi, Windows 11 Home, Silver, Bundle with JAWFOAL",Acer,17.3,12.0,5.0,512.0,449.99,59718.172900000005
"Acer Aspire 5 Slim 15.6"" FHD IPS Laptop 2023 Newest, Intel Core i3-1115G4, 20GB RAM 512GB NVMe SSD, Wi-Fi 6, HDMI, USB A&C, Ethernet RJ-45, Webcam, Windows 11 S, w/3in1 Accessories",Acer,15.6,20.0,0.0,512.0,469.0,62240.990000000005
"Panasonic Toughbook CF 31 13.1"" LED Intel Core I5-5300U 2.3GHz 4GB RAM 500GB HDD Windows 7 Professional Rugged Notebook CF-3110451CM",Panasonic,13.1,4.0,0.0,500.0,3299.99,437941.6729
"Acer 2022 Aspire 5 Laptop: Core i7-1255U, 16GB RAM, 512GB SSD, 15.6"" Full HD Touchscreen IPS Display, Backlit Keyboard, Windows 11",Acer,15.6,16.0,5.0,512.0,687.49,91236.7979
"Acer Chromebook 512 Laptop, 12 Inch HD Display, Intel Dual core Processor, 4GB DDR4 RAM, 32GB eMMC, WiFi 5, Chrome OS, Bundle with JAWFOAL",Acer,12.0,4.0,4.2,32.0,129.99,17250.9729
"Acer 2022 Aspire 5 14"" FHD IPS Thin & Light Laptop, Quad-Core Intel i5-1135G7 (Upto 4.2GHz, Beat i7-1065G7), Iris Xe Graphics, 8GB RAM, 256GB PCIe SSD,WiFi 6,Webcam, 10h Battery, Win 11+MarxsolCables",Acer,14.0,8.0,5.0,256.0,519.0,68876.49
"Acer Aspire 5 15.6 FHD Notebook Laptop, Intel Core i7-1165G7 Processor, 32GB RAM, 1TB PCIe SSD + 1TB HDD, Webcam, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Windows 11 Home, Black",Acer,15.6,32.0,4.4,1024.0,949.0,125941.79000000001
"Windows 11 Laptop, BiTECOOL 14 inches FHD(1920 x 1080) IPS Display, Intel Celeron N5095 Quad Core, 12GB RAM and 256GB NVMe SSD Laptop Computer, 2.4G/5G WiFi, BT4.2 and Camera Cover Slide, Brushed Grey",BiTECOOL,14.0,12.0,4.3,256.0,319.0,42334.490000000005
Acer Swift 3 Ultra Light Laptop Intel Core i5- 1135G7 up to 4.2Ghz Processor 8GB DDR4 512GB NVMe SSD WiFi 6 Backlit Keyboard Fingerprint Reader HDMI Windows 11 (SF314-Renewed),Acer,13.3,8.0,0.0,512.0,399.99,53082.672900000005
"Acer Chromebook 314, Intel Celeron N4000, 14"" Full HD Display, 4GB LPDDR4, 64GB eMMC, Gigabit WiFi, Google Chrome, CB314-1H-C884",Acer,14.0,4.0,4.5,64.0,179.95,23881.1645
"2022 Premium Acer Aspire 5 Slim Laptop, 15.6"" FHD IPS, Quad-Core AMD Ryzen 3 3350U Processor(Upto 3.5GHz), 8GB DDR4 RAM, 128GB SSD,WiFi 6,Backlit KB, Fingerprint Reader,Windows 11 S+HubxcelAccessories",Acer,15.6,8.0,3.9,128.0,489.0,64895.19
"2022 Newest Acer Aspire 5 15.6"" FHD Laptop, Intel Core i3-1115G4 (up to 4.1GHz), 20GB RAM 512GB NVMe SSD, WiFi 6 USB-A&C Webcam HDMI, Windows 10 S",Acer,15.6,20.0,3.9,512.0,469.0,62240.990000000005
"Acer Chromebook 314 CB314-1H-C66Z 14&quot; HD Notebook Computer, Intel Celeron N4000 1.10GHz, 4GB RAM, 32GB Flash Storage, Chrome OS, Pure Silver",Acer,14.0,4.0,4.4,32.0,118.99,15791.162900000001
